Loss
1.829949e-01
1.777291e-01
1.664954e-01
1.731043e-01
1.618852e-01
1.673030e-01
1.680977e-01
1.647582e-01
1.664133e-01
1.617683e-01
1.742886e-01
1.743539e-01
1.675032e-01
1.712990e-01
1.684067e-01
1.735801e-01
1.664162e-01
1.715289e-01
1.660469e-01
1.695745e-01
1.676592e-01
1.674721e-01
1.726445e-01
1.669690e-01
1.695286e-01
1.741447e-01
1.719140e-01
1.750832e-01
1.771308e-01
1.723681e-01
1.838547e-01
1.742392e-01
1.743046e-01
1.699948e-01
1.793342e-01
1.717936e-01
1.798713e-01
1.721399e-01
1.770432e-01
1.760289e-01
1.700889e-01
1.748204e-01
1.711093e-01
1.692695e-01
1.654397e-01
1.730530e-01
1.738400e-01
1.730155e-01
1.736975e-01
1.741832e-01
1.682464e-01
1.715567e-01
1.724631e-01
1.701326e-01
1.806798e-01
1.790561e-01
1.797049e-01
1.742786e-01
1.788753e-01
1.690107e-01
1.767400e-01
1.787905e-01
1.770751e-01
1.689021e-01
1.735027e-01
1.745579e-01
1.739899e-01
1.682076e-01
1.710398e-01
1.717310e-01
1.745925e-01
1.693453e-01
1.741785e-01
1.662614e-01
1.673787e-01
1.674344e-01
1.667331e-01
1.698779e-01
1.652863e-01
1.629702e-01
1.711757e-01
1.638208e-01
1.626319e-01
1.658446e-01
1.707854e-01
1.708897e-01
1.720505e-01
1.686466e-01
1.730255e-01
1.695511e-01
1.640848e-01
1.752286e-01
1.685849e-01
1.647469e-01
1.667754e-01
1.672653e-01
1.696555e-01
1.665301e-01
1.749338e-01
1.690555e-01
1.803610e-01
1.724748e-01
1.771286e-01
1.738604e-01
1.767201e-01
1.710466e-01
1.712620e-01
1.736947e-01
1.733180e-01
1.730530e-01
1.667991e-01
1.704658e-01
1.665511e-01
1.729327e-01
1.654557e-01
1.637845e-01
1.691875e-01
1.681367e-01
1.673333e-01
1.695565e-01
1.759311e-01
1.723019e-01
1.667305e-01
1.725468e-01
1.678938e-01
1.706314e-01
1.720617e-01
1.693070e-01
1.719290e-01
1.698978e-01
1.726830e-01
1.671267e-01
1.761569e-01
1.729189e-01
1.654712e-01
1.683138e-01
1.694273e-01
1.715800e-01
1.694702e-01
1.660597e-01
1.621692e-01
1.723802e-01
1.706715e-01
1.668647e-01
1.689011e-01
1.660984e-01
1.754741e-01
1.652040e-01
1.682644e-01
1.661624e-01
