Loss
1.735618e-01
1.819838e-01
1.770208e-01
1.689333e-01
1.714900e-01
1.752452e-01
1.747336e-01
1.721453e-01
1.688860e-01
1.709297e-01
1.740636e-01
1.819812e-01
1.818755e-01
1.823444e-01
1.860808e-01
1.839488e-01
1.845165e-01
1.854487e-01
1.888957e-01
1.883158e-01
1.862499e-01
1.810581e-01
1.837453e-01
1.788984e-01
1.793190e-01
1.759131e-01
1.747210e-01
1.732882e-01
1.759238e-01
1.679488e-01
1.693258e-01
1.647131e-01
1.691532e-01
1.657788e-01
1.661564e-01
1.717521e-01
1.727524e-01
1.707916e-01
1.703927e-01
1.730117e-01
1.685090e-01
1.745499e-01
1.714028e-01
1.688102e-01
1.658392e-01
1.739814e-01
1.685152e-01
1.776715e-01
1.726567e-01
1.776509e-01
1.736278e-01
1.726346e-01
1.701429e-01
1.661383e-01
1.706099e-01
1.677679e-01
1.684632e-01
1.704548e-01
1.741896e-01
1.678904e-01
1.683784e-01
1.739777e-01
1.691104e-01
1.662003e-01
1.671658e-01
1.638403e-01
1.657480e-01
1.704731e-01
1.614923e-01
1.714672e-01
1.630908e-01
1.607358e-01
1.651613e-01
1.699479e-01
1.680783e-01
1.672859e-01
1.674436e-01
1.649175e-01
1.683161e-01
1.656682e-01
1.710722e-01
1.727791e-01
1.667545e-01
1.662549e-01
1.685830e-01
1.655675e-01
1.651650e-01
1.657491e-01
1.651388e-01
1.684898e-01
1.673719e-01
1.716459e-01
1.656349e-01
1.736343e-01
1.717372e-01
1.771617e-01
1.703380e-01
1.663653e-01
1.661002e-01
1.684478e-01
1.671323e-01
1.584756e-01
1.740640e-01
1.649845e-01
1.668141e-01
1.664375e-01
1.689119e-01
1.644466e-01
1.614964e-01
1.627107e-01
1.692586e-01
1.715475e-01
1.699287e-01
1.658666e-01
1.640574e-01
1.691605e-01
1.661550e-01
1.694351e-01
1.552946e-01
1.637509e-01
1.650680e-01
1.665453e-01
1.691206e-01
1.677625e-01
1.663308e-01
1.621122e-01
1.698729e-01
1.709180e-01
1.608461e-01
1.670729e-01
1.677705e-01
1.669438e-01
1.656043e-01
1.675022e-01
1.645689e-01
1.711786e-01
1.630169e-01
1.691744e-01
1.605370e-01
1.675977e-01
1.638389e-01
1.675024e-01
1.609561e-01
1.679243e-01
1.574138e-01
1.649022e-01
1.679991e-01
1.606959e-01
1.606938e-01
1.680101e-01
