Loss
1.780605e-01
1.776871e-01
1.728248e-01
1.767347e-01
1.810650e-01
1.911815e-01
1.849554e-01
1.872966e-01
1.898225e-01
1.889620e-01
1.865386e-01
1.875386e-01
1.892365e-01
1.861184e-01
1.907014e-01
1.839778e-01
1.767419e-01
1.752990e-01
1.813946e-01
1.798010e-01
1.736053e-01
1.699421e-01
1.762871e-01
1.658446e-01
1.675980e-01
1.682162e-01
1.671784e-01
1.677008e-01
1.681824e-01
1.648839e-01
1.718549e-01
1.703552e-01
1.795122e-01
1.858443e-01
1.871642e-01
1.912512e-01
2.062737e-01
2.195504e-01
1.963198e-01
2.218909e-01
2.099659e-01
2.166444e-01
2.081926e-01
2.013846e-01
1.804923e-01
1.812438e-01
1.790660e-01
1.808544e-01
1.800258e-01
1.773054e-01
1.636941e-01
1.773816e-01
1.801781e-01
1.769333e-01
1.819549e-01
1.808319e-01
1.703521e-01
1.780208e-01
1.840500e-01
1.835220e-01
1.746219e-01
1.766632e-01
1.733282e-01
1.678389e-01
1.690897e-01
1.754742e-01
1.714568e-01
1.797005e-01
1.631862e-01
1.743305e-01
1.720160e-01
1.734909e-01
1.718378e-01
1.750373e-01
1.613872e-01
1.670054e-01
1.684770e-01
1.729156e-01
1.688019e-01
1.787082e-01
1.714113e-01
1.717910e-01
1.721198e-01
1.705150e-01
1.678345e-01
1.718758e-01
1.700618e-01
1.665903e-01
1.678827e-01
1.632187e-01
1.642902e-01
1.668698e-01
1.641621e-01
1.666352e-01
1.671437e-01
1.687396e-01
1.702672e-01
1.677543e-01
1.673614e-01
1.760410e-01
1.759947e-01
1.657333e-01
1.644995e-01
1.658297e-01
1.683492e-01
1.710148e-01
1.697640e-01
1.667206e-01
1.725513e-01
1.633506e-01
1.701509e-01
1.675114e-01
1.708097e-01
1.681396e-01
1.662454e-01
1.668791e-01
1.721214e-01
1.682585e-01
1.641769e-01
1.685341e-01
1.714687e-01
1.681819e-01
1.712040e-01
1.731304e-01
1.735664e-01
1.711660e-01
1.737081e-01
1.657899e-01
1.649257e-01
1.680064e-01
1.620681e-01
1.668363e-01
1.678249e-01
1.738663e-01
1.665489e-01
1.648354e-01
1.678035e-01
1.651466e-01
1.738252e-01
1.732953e-01
1.713596e-01
1.757348e-01
1.672477e-01
1.678561e-01
1.735915e-01
1.759971e-01
1.738343e-01
1.751127e-01
1.704184e-01
1.760501e-01
